channel_id,video_id,playlist_id,channelTitle,title,description,tags,publishedAt,defaultAudioLanguage,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
UCBi2mrWuNuyYy4gbM6fU18Q,mA-Z00SXY4M,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,"In Israeli kibbutz rampaged by Hamas, volunteers still cleaning blood from homes","Editor's note: This reporting contains extremely graphic descriptions.

It's been over a month since Hamas terrorists rampaged through the Israeli kibbutz of Kfar Aza.

Following Jewish tradition that dictates every piece of a person's body should be buried, the volunteers in Kfar Aza now are painstakingly going through the bullet-riddled houses, cleaning every spot of blood and any bit of human remains after the slaughter of roughly 60 residents in their homes from this community.

ABC News' Patrick Reevell reports.

Read more: https://abcnews.visitlink.me/Qe2boy

#israel #hamas #gaza #news #abcnews

Watch ABC News Live 24/7 on YouTube: https://youtube.com/live/OOtxXPaQvoM
SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: https://abcnews.go.com/
Watch full episodes on Hulu: http://abcn.ws/3bzvQQn","['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",2023-11-17T16:08:26Z,en-US,7605,79,,24,PT2M32S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,a3s38NMD_MU,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Israeli forces searching Gaza hospital complex,"The Israeli military says it has recovered the bodies of Yehudit Weiss, 65, and IDF Cpl. Noa Marciano, 19, near Al-Shifa Hospital. ABC News Chief National Correspondent Matt Gutman is on the ground in Gaza with the latest.

LIVE UPDATES: https://tinyurl.com/34avfmx7

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #israelhamaswar #idf #gaza #gma #abcnews","['abc', 'al', 'bodies', 'defense', 'forces', 'gaza', 'gma', 'hamas', 'hospital', 'hostages', 'idf', 'israel', 'news', 'p_cmsid=2494279', 'p_vid=news-104971479', 'shifa', 'tunnels', 'war', 'Al-Shifa Hospital', 'gaza hostages', 'israel defense', 'israel latest', 'gaza latest', 'good morning america']",2023-11-17T15:27:21Z,,58480,468,,351,PT3M15S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,mLd9nNkS7-o,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Israel says it recovered the body of a hostage near Al-Shifa hospital,"The body of Yehudit Weiss, a 65-year-old woman who was abducted by Hamas on Oct. 7, was found at a ""structure adjacent"" to the Gaza hospital, the IDF said.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

LIVE UPDATES ON ISRAEL AND HAMAS CONFLICT HERE:
https://trib.al/MitAA1M

#israel #gaza #hamas #abcnews #worldnewstonight","['ABC', 'Gaza', 'Hamas', 'Israel', 'News', 'Palestine', 'Tonight', 'World', 'city', 'east', 'health', 'hospital', 'hospitals', 'middle', 'p_cmsid=2494279', 'p_vid=news-104962418', 'war']",2023-11-17T01:58:32Z,,101206,1100,,525,PT4M22S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,aHdDHCW7GQM,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,"Israeli hostage release negotiations progressing, officials say","A deal brokered by the U.S. and Qatar is progressing to free at least 50 hostages held by Hamas, multiple officials in the U.S. and Israel told ABC News. Chief National Correspondent Matt Gutman is on the ground where thousands of people are marching from Tel Aviv to Jerusalem demanding action.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#israel #hamas #gaza #news #abcnews","['abc', 'attack', 'bombing', 'gaza', 'gma', 'hamas', 'hospital', 'hostage', 'israel', 'negotiations', 'news', 'p_cmsid=2494279', 'p_vid=news-104938061', 'war']",2023-11-16T15:27:22Z,,12247,107,,39,PT3M45S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,l7sFsTZZBNk,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Israel-Hamas war protest in DC turns violent: members of congress evacuated,"Police were forced to evacuate members of congress from Democratic National Committee headquarters amid the chaos. ABC News’ Justin Finch reports.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #protest #israelhamaswar #washingtondc #abcnews","['Committee', 'DC', 'Democratic', 'National', 'Washington', 'abc', 'abcnews', 'congress', 'evacuate', 'headquarters', 'p_cmsid=2494279', 'p_vid=news-104937087', 'politics', 'protests', 'us', 'war']",2023-11-16T13:15:36Z,,65094,612,,1217,PT3M15S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,ZY-b_ADYDqQ,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,"Negotiations progressing in hostage release deal, officials say","As hostage negotiations continue, the Israeli military released images of weapons and body armor they claim they found during a raid of Gaza's largest hospital.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

#Hostage #Israel #Hamas #Hospital #WorldNewsTonight","['abc', 'armor', 'body', 'deal', 'gaza', 'hamas', 'hospital', 'hostage', 'israel', 'negotiations', 'news', 'p_cmsid=2494279', 'p_vid=news-104930804', 'qatari-brokered', 'release', 'wn', 'wnt']",2023-11-16T02:50:00Z,,40909,315,,187,PT5M16S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,8izsfFQFaik,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,"Families of hostages march to Jerusalem, demanding their release","Israeli sources hint a possible hostage deal could come within days as families march to Jerusalem demanding their release.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #gaza #hamas #news #abcnews","['News', 'p_cmsid=2494279', 'p_vid=news-104913853', 'Israel', 'conflict', 'Palestine', 'Hamas', 'Gaza', 'attack', 'defense', 'war', 'Middle East', 'international', 'hostages', 'ABCNL', 'ABC News']",2023-11-15T18:46:02Z,,41093,259,,362,PT3M7S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,qoeapQPq5Ac,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Israeli military gives tour of attacked Gaza hospital,"ABC News' Matt Gutman was among the reporters given the tour of the evacuated children's hospital that has been attacked and raided by Israeli military. The military alleges Hamas used the facility.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH NIGHTLINE EPISODES: 
https://abc.go.com/shows/nightline
ALSO AVAILABLE ON HULU: https://hulu.tv/2wSmSrZ.

#idf #israel #gaza #hamas #israelhamaswar #nightline #abcnews","['Gaza', 'IDF', 'Israeli', 'abc', ""children's"", 'evacuated', 'hamas', 'hospital', 'israel-hamas', 'military', 'news', 'nightline', 'p_cmsid=2494279', 'p_vid=news-104901490', 'raided', 'tour', 'war']",2023-11-15T08:14:01Z,,386117,2671,,1714,PT3M28S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,kEWdEJio-UA,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Massive pro-Israel rally held in Washington,"Tens of thousands of people took part in the March for Israel.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

LIVE UPDATES ON ISRAEL AND HAMAS CONFLICT HERE:
https://trib.al/MitAA1M

#israel #gaza #hamas #abcnews #worldnewstonight","['ABC', 'East', 'Gaza', 'Hamas', 'Israel', 'Middle', 'News', 'Palestine', 'Strip', 'Tonight', 'World', 'city', 'hostages', 'p_cmsid=2494279', 'p_vid=news-104893694', 'protests', 'war']",2023-11-15T03:52:12Z,,202296,3255,,1819,PT5M26S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,VjzXvL0rhWE,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,US Intelligence confirms Israeli claims that Hamas is using hospitals as bases,"The hospitals are being used as a base of operations by Hamas, as well as to hold hostages, U.S. authorities say.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

LIVE UPDATES ON ISRAEL AND HAMAS CONFLICT HERE:
https://trib.al/MitAA1M

#israel #gaza #hamas #abcnews #worldnewstonight","['ABC', 'Gaza', 'Hamas', 'Intelligence', 'Israel', 'News', 'Tonight', 'US', 'World', 'airstrikes', 'hospitals', 'hostages', 'military', 'p_cmsid=2494279', 'p_vid=news-104893692', 'war']",2023-11-15T04:01:02Z,,27942,305,,387,PT3M26S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,q2MW2eORBIE,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Deep inside Israel's siege of Gaza,"ABC News' Matt Gutman embeds with Israeli soldiers in northern Gaza City who claim Hamas is operating near or under hospitals and has held hostages there.

ABC News Live Prime, Weekdays at 7EST & 9EST

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM

SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#Gaza #IDF #Hamas #Hospitals #Hostages #ABCNLPrime","['abc', 'abcnl', 'airstrike', 'buildings', 'camp', 'city', 'crisis', 'gaza', 'hamas', 'hospitals', 'hostages', 'humanitarian', 'idf', 'israel', 'israeli', 'jabaliya', 'news', 'northern', 'operating', 'p_cmsid=2494279', 'p_vid=news-104897123', 'prime', 'refugee', 'rescuers', 'search', 'siege', 'soldiers', 'trapped', 'victims']",2023-11-15T04:20:00Z,,352125,2650,,1068,PT9M37S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,kSesWgJLFOc,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,ABC News' Matt Gutman reports from inside Gaza,"""The soldiers were telling us that even in places that looked completely innocuous, they found weapons."" Inside Gaza, ABC News' Matt Gutman describes the destruction from intense fighting  in the region.

#israel #gaza #abcnews","['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",2023-11-14T23:44:18Z,en-US,74840,1559,,326,PT1M,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,0uERCHfBURM,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Thousands gather in DC for 'March for Israel',"Thousands are gathering on Capitol Hill Tuesday to show support for Israel, with two large-scale demonstrations planned.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

WATCH the ABC News Livestream: https://bit.ly/3rzBHum
SUBSCRIBE to ABC News: https://bit.ly/2vZb6yP
WATCH MORE on http://abcnews.go.com/
LIKE ABC News on FACEBOOK: https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#marchforisrael #capitolhilltuesday #demonstrations","['Capitol', 'DC', 'Hill', 'Israel', 'March', 'Thousands', 'Tuesday', 'abc', 'abcnl', 'demonstrations', 'for', 'gathering', 'large-scale', 'march', 'p_cmsid=2494279', 'p_vid=news-104881219', 'show', 'support']",2023-11-14T17:26:15Z,,13259,297,,406,PT2M46S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,H8Ds-MQtb1I,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,IDF soldier brings ABC News into the Gaza war zone,"ABC News’ Matt Gutman was shown a hospital Israeli forces say was used to house hostages, plus the latest developments in the Israel-Hamas war.

LIVE UPDATES: https://tinyurl.com/34avfmx7

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #israelhamaswar #idf #gaza #gma #abcnews","['abc', 'aid', 'bombings', 'city', 'civilians', 'crossing', 'death', 'gaza', 'gma', 'hamas', 'hospital', 'humanitatian', 'israel', 'netanyahu', 'news', 'p_cmsid=2494279', 'p_vid=news-104871503', 'rafa', 'toll', 'war']",2023-11-14T15:42:56Z,,103525,875,,568,PT4M41S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,7MMzth4153k,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,'Most grim thing I've seen in my entire career': WHO spokesperson on Gaza hospitals,"ABC News' Linsey Davis spoke to World Health Organization spokesperson Margaret Harris about the health crisis in Gaza as Israel Defense Forces enter Gaza City.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

ABC News Live Prime, Weekdays at 7EST & 9EST
WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#worldhealthorganization #healthcrisis #gaza #abcnlprime","['abc', 'abcnl', 'aid', 'border', 'crisis', 'crossing', 'defense', 'electricity', 'food', 'forces', 'fuel', 'gaza', 'grim', 'harris', 'health', 'hospitals', 'humanitarian', 'israel', 'margaret', 'medical', 'most', 'news', 'organization', 'p_cmsid=2494279', 'p_vid=news-104865854', 'palestinian', 'people', 'prime', 'rafah', 'supplies', 'thing', 'water', 'world']",2023-11-14T06:00:03Z,,6921,76,,67,PT4M33S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,9MPPSYFKxyw,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Familes of hostages held by Hamas hold news conference in Tel Aviv,"""Please don’t look the other way."" Family members of Israeli women being held hostage by Hamas are pleading for their immediate return. At a press conference in Tel Aviv on Monday, families begged for the safe return of the hostages, stressing that their relatives are in need of urgent medical care.

#israel #gaza #hamas #news #abcnews","['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news']",2023-11-13T22:50:22Z,en-US,27523,834,,109,PT51S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,Q6etVW28NcM,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Gaza’s biggest hospitals stop functioning as conflict escalates,"ABC News’ Patrick Reevell talks about the crisis at two of Gaza’s biggest hospitals as the conflict continues to escalate.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

Israel-Hamas conflict live updates: https://tinyurl.com/2382ufmf
WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #gaza #hamas #news #abcnews","['Benjamin', 'Minister', 'Netanyahu', 'Prime', 'abc', 'attack', 'explosions', 'fighting', 'gaza', 'hamas', 'hostages', 'israel', 'news', 'p_cmsid=2494279', 'p_vid=news-104856979', 'war']",2023-11-13T20:09:05Z,,10258,89,,159,PT9M,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,hN1wFFq1R5g,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Battle rages near Gaza’s largest hospital,"ABC News’ Tom Soufi Burridge reports on fighting near al-Shifa Hospital, which Israel says is being used as a shield for a Hamas complex.

LIVE UPDATES: https://tinyurl.com/4sza2nmy

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #israelhamaswar #gaza #alshifa #gma #abcnews","['airstrikes', 'cease', 'city', 'civilians', 'deaths', 'fire', 'gaza', 'ground', 'hamas', 'hospital', 'hostages', 'invasion', 'israel', 'netanyahu', 'p_cmsid=2494279', 'p_vid=news-104841164', 'war']",2023-11-13T15:22:40Z,,35817,596,,346,PT3M27S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,6l4pGUIEcKY,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Toddler among Americans taken hostage by Hamas,"ABC News’ Justin Finch reports on developments from the Mideast overnight, including new U.S. airstrikes on Iran-backed militants.

Israel-Hamas conflict live updates: https://tinyurl.com/2382ufmf

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #gaza #hamas #news #abcnews","['Benjamin', 'Minister', 'Netanyahu', 'Prime', 'abc', 'attack', 'explosions', 'fighting', 'gaza', 'hamas', 'hostages', 'israel', 'news', 'p_cmsid=2494279', 'p_vid=news-104841432', 'war']",2023-11-13T12:21:12Z,,5710,54,,44,PT2M37S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,4w-QYOAm6JE,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,American woman reunites with family after escaping the war in Gaza,"An American mother stuck in Gaza for weeks was finally able to reunite with her son following the long journey home.

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#gaza #palestine #israel #gma","['abc', 'family', 'gaza', 'gma', 'hamas', 'israel', 'mother', 'news', 'p_cmsid=2494279', 'p_vid=news-104829206', 'reunion', 'son', 'war']",2023-11-12T18:30:05Z,,3908,61,,18,PT2M59S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,3H9ZD3HqbQI,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Netanyahu rejects calls for cease-fire,"Israeli Prime Minister Benjamin Netanyahu rejects calls for a cease-fire as bombardment on Gaza continues.

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #palestine #ceasefire #gma","['benjamin', 'bombardment', 'cease', 'crisis', 'fire', 'gaza', 'gma', 'hamas', 'hospitals', 'humanitarian', 'israel', 'netanyahu', 'p_cmsid=2494279', 'p_vid=news-104828464', 'war']",2023-11-12T18:04:39Z,,72727,766,,1126,PT3M17S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,Ypwo1WlAWLM,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,US is ‘actively engaged’ in ongoing hostage negotiations: Jake Sullivan,"ABC News’ Jonathan Karl interviews National Security Adviser Jake Sullivan on “This Week.”

SUBSCRIBE to ABC News: https://bit.ly/2vZb6yP
WATCH MORE on http://abcnews.go.com/
THIS WEEK: https://abcnews.go.com/ThisWeek
LIKE ABC News on FACEBOOK: https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#ABCNews #ThisWeek #JakeSullivan #Israel #Gaza","['Adviser', 'Al', 'Americans', 'Antony', 'Blinken', 'Burns', 'CIA', 'Director', 'Gaza', 'George', 'Hamas', 'Israel', 'Israeli', 'Jake', 'Jon', 'Karl', 'National', 'Qatari', 'Secretary', 'Security', 'Shifa', 'State', 'Stephanopoulos', 'Strip', 'Sullivan', 'This', 'Week', 'William', 'hospitals', 'hostages', 'military', 'of', 'p_cmsid=2494279', 'p_vid=news-104828905']",2023-11-12T17:50:17Z,,9699,89,,67,PT7M6S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,aBgQzofT2xk,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Gazans flee as new strikes hit hospitals,"The World Health Organization says it has verified over 250 attacks on hospitals, ambulances, clinics and patients in Gaza since the war started.

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#gaza #israel #palestine #gma #abcnews","['Gaza', 'Health', 'Israel', 'Organization', 'World', 'abc', 'airstrikes', 'ambulances', 'ceasefire', 'clinics', 'gma', 'hospitals', 'news', 'p_cmsid=2494279', 'p_vid=news-104819086', 'patients', 'war']",2023-11-11T18:30:00Z,,21898,281,,330,PT3M56S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,3GMoMw4RwHY,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Doctor who worked in Gaza describes dire situation at Al-Shifa Hospital,"ABC News' Erielle Reshef spoke with Doctors without Borders pediatric intensive care Doctor Tanya Haj-Hassan, who says colleagues describe a grave situation at Al-Shifa Hospital in Gaza City.

ABC News Live Prime, Weekdays at 7EST & 9EST
WATCH the Full Episode of ABCNL Prime: https://bitly.ws/322Cc
WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#news #gaza #israel #abcnews","['News', 'p_cmsid=2494279', 'p_vid=news-104811838', 'Israel', 'conflict', 'Palestine', 'Hamas', 'Gaza', 'attack', 'defense', 'war', 'Middle East', 'international', 'hospital', 'doctor', 'humanitarian crisis', 'Al-Shifa Hospital', 'ABCNL', 'ABC News', 'Prime']",2023-11-11T04:25:18Z,,67897,1427,,973,PT5M23S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,ORDiw90fICA,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Warnings from US diplomats abroad,"Sources confirm U.S. diplomats have privately warned the Biden administration that the U.S. is on the brink of losing the support of the Arab world for a generation.

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

#Warnings #USDiplomats #ArabWorld #WorldNewsTonight","['abc', 'administration', 'arab', 'biden', 'diplomats', 'news', 'p_cmsid=2494279', 'p_vid=news-104813525', 'support', 'us', 'warned', 'warnings', 'wn', 'wnt', 'world']",2023-11-11T03:30:12Z,,25334,231,,95,PT1M47S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,NDvxX4J2NLE,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Israeli airstrikes trigger mass evacuations in Gaza,"Palestinian health officials accuse Israel of targeting hospitals in Gaza City but Israel claims Hamas is using civilians as human shields.

WATCH FULL EPISODES OF WORLD NEWS TONIGHT:
https://abc.com/shows/world-news-tonight

WATCH WORLD NEWS TONIGHT ON HULU:
https://bit.ly/3iQLwPp

#Israel #Airstrikes #Gaza #WorldNewsTonight","['abc', 'airstrikes', 'city', 'civilians', 'evacuations', 'gaza', 'health', 'hospitals', 'human', 'israel', 'israeli', 'mass', 'news', 'officials', 'p_cmsid=2494279', 'p_vid=news-104813599', 'palestinian', 'shields', 'targeting', 'wn', 'wnt']",2023-11-11T02:51:45Z,,104884,732,,978,PT4M8S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,1EqeyZDjTVY,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Tensions turn deadly in West Bank between Jewish settlers and Palestinians,"ABC News’ Ines De La Cuetara travels to the West Bank where decades of tensions between Jewish settlers and Palestinian landowners has turned deadly following Hamas’ Oct. 7 attack on Israel.

ABC News Live Prime, Weekdays at 7EST & 9EST
WATCH the Full Episode of ABCNL Prime: https://bitly.ws/322Df
WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#news #israel #westbank #abcnews #abcnlprime","['News', 'p_cmsid=2494279', 'p_vid=news-104777257', 'Israel', 'conflict', 'Palestine', 'Hamas', 'Gaza', 'attack', 'defense', 'war', 'Middle East', 'international', 'West Bank', 'settlers', 'ABCNL', 'ABC News', 'Prime']",2023-11-11T02:01:04Z,,282108,2491,,3562,PT8M9S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,o8L_lryjNdA,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,"Surgeon in Gaza talks about difficult injuries, lack of resources","Dr. Tom Potokar, the ICRC head surgeon, talks about the difficult injuries his team treats and the lack of resources at hospitals in Gaza.

Israel-Hamas conflict live updates: https://tinyurl.com/2382ufmf

WATCH the ABC News Live Stream Here: https://www.youtube.com/watch?v=w_Ma8oQLmSM
SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #gaza #hamas #news #abcnews","['Benjamin', 'Minister', 'Netanyahu', 'Prime', 'abc', 'attack', 'explosions', 'fighting', 'gaza', 'hamas', 'hostages', 'israel', 'news', 'p_cmsid=2494279', 'p_vid=news-104798095', 'war']",2023-11-10T21:02:20Z,,10725,126,,111,PT8M15S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,3FVFAUFwqkc,PLQOa26lW-uI98f8u5EHpktm41-kz92i5M,ABC News,Heavy fighting and explosions rock several hospitals in Gaza City,"Israel says it will expand combat pauses to allow civilians to get out of the war zone.

ABC News Live Prime, Weekdays at 7 EST & 9 EST
WATCH the ABC News Livestream: https://bit.ly/3rzBHum
SUBSCRIBE to ABC News: https://bit.ly/2vZb6yP
WATCH MORE on http://abcnews.go.com/
LIKE ABC News on FACEBOOK: https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#israel #gaza #hamas #news #abcnews","['City', 'Gaza', 'Heavy', 'Israel', 'abc', 'abcnl', 'civilians', 'combat', 'expand', 'explosions', 'fighting', 'gaza', 'hospitals', 'p_cmsid=2494279', 'p_vid=news-104792396', 'pauses', 'update', 'war', 'zone']",2023-11-10T17:08:35Z,,16431,115,,128,PT5M59S,hd,false
